sample_id	CD4	PTPRC	CTLA4	PDCD1	HAVCR2	VSIR	LAG3	CD38
TCGA-NH-A50V-01	681.964	640.202	88.5727	39.0087	147.774	759.982	37.6319	73.8871
TCGA-NH-A5IV-01	1313.81	809.042	61.3268	78.6241	436.364	822.801	218.968	81.3759
TCGA-NH-A6GA-01	413.218	328.277	27.1533	14.9691	100.258	775.61	41.7743	16.3616
TCGA-NH-A6GB-01	423.101	391.6	56.2075	22.2359	80.2965	593.576	72.8845	40.1482
TCGA-NH-A6GC-01	395.604	141.287	25.1177	11.7739	77.708	608.32	29.8273	7.0644
TCGA-NH-A8F7-01	95.1603	44.3149	4.6647	1.3994	29.3878	400.233	5.1312	74.1691
TCGA-NH-A8F8-01	396.968	294.217	19.6519	20.7748	185.851	405.952	42.1112	21.3363
TCGA-QG-A5YV-01	303.847	208.206	24.4022	20.86	66.5158	328.25	29.1253	16.5306
TCGA-QG-A5YW-01	1000.1	627.858	54.3185	41.1383	140.589	602.696	87.0694	81.4778
TCGA-QG-A5YX-01	277.414	137.889	21.2766	7.365	36.0065	1022.09	12.6841	7.7741
TCGA-QG-A5Z1-01	541.768	230.84	10.0951	5.0475	127.534	548.162	9.7586	3.7015
TCGA-QG-A5Z2-01	673.98	1251.29	92.218	61.7072	109.702	751.114	95.6462	93.5893
TCGA-QL-A97D-01	672.65	740.198	97.3075	58.1011	140.765	548.418	154.936	75.1063
TCGA-RU-A8FL-01	77.6567	29.9728	4.9955	4.9955	18.1653	96.2761	4.9955	3.6331
TCGA-SS-A7HO-01	466.499	94.4313	138.818	5.6572	18.277	331.162	23.499	2.1758
TCGA-T9-A92H-01	206.984	109.802	19.3521	10.5175	36.6008	493.058	45.8561	6.3105
TCGA-WS-AB45-01	2785.45	3058.6	75.228	27.3557	695.155	2569.42	107.411	104.595
TCGA-5M-AAT5-01	228.511	77.1596	18.7953	8.903	25.7199	199.824	16.8168	15.8276
TCGA-5M-AATA-01	592.843	375.348	30.6163	28.6282	67.5944	556.66	52.4851	27.4354
