time_months	survival	ci95_low	ci95_high	group
12.69027189	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
12.78890094	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
12.98615906	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
13.05191176	0.9096376530629277	0.868158015727434	0.9385268504321777	Low
13.31492258	0.9053870098243164	0.8631118983170867	0.9350948686802485	Low
13.54505704	0.9053870098243164	0.8631118983170867	0.9350948686802485	Low
13.93957327	0.9011163163817492	0.8580661579868145	0.9316267547859876	Low
13.97244962	0.9011163163817492	0.8580661579868145	0.9316267547859876	Low
14.00532597	0.9011163163817492	0.8580661579868145	0.9316267547859876	Low
14.03820232	0.8966990795367407	0.8528310653800709	0.9280402549728275	Low
14.92586383	0.8966990795367407	0.8528310653800709	0.9280402549728275	Low
14.99161653	0.8966990795367407	0.8528310653800709	0.9280402549728275	Low
15.02449288	0.8966990795367407	0.8528310653800709	0.9280402549728275	Low
15.51763816	0.892076919332943	0.8473211412943785	0.9242968470205339	Low
15.61626722	0.892076919332943	0.8473211412943785	0.9242968470205339	Low
16.30667061	0.892076919332943	0.8473211412943785	0.9242968470205339	Low
16.33954696	0.892076919332943	0.8473211412943785	0.9242968470205339	Low
16.40529967	0.892076919332943	0.8473211412943785	0.9242968470205339	Low
16.43817602	0.892076919332943	0.8473211412943785	0.9242968470205339	Low
16.56968143	0.8873318293364914	0.8416634098772573	0.9204484043283713	Low
16.79981589	0.8825867393400397	0.8360438864869328	0.9165741631101687	Low
16.83269224	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
16.99707401	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
17.02995036	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
17.12857941	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
17.26008482	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
17.6874774	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
17.81898281	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
17.85185916	0.8778416493435872	0.8304596524630776	0.9126755798467738	Low
18.04911727	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
18.18062268	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
18.24637538	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
18.27925173	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
18.83814972	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
19.00253148	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
19.331295	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
19.46280041	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
19.59430582	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
19.98882204	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
20.02169839	0.8728254113473378	0.8245079895885451	0.9085751462047167	Low
20.05457474	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
20.61347273	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
20.9093599	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
20.9751126	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
21.00798895	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
21.99427952	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
22.02715587	0.8673702525264172	0.8179372696441535	0.9041654929357654	Low
22.35591939	0.8615489756638235	0.8108610481578118	0.8994926137112873	Low
23.04632278	0.8615489756638235	0.8108610481578118	0.8994926137112873	Low
23.50659171	0.8556880982783555	0.8037887856548313	0.894756288640579	Low
23.60522077	0.8556880982783555	0.8037887856548313	0.894756288640579	Low
23.99973699	0.8556880982783555	0.8037887856548313	0.894756288640579	Low
24.03261334	0.8556880982783555	0.8037887856548313	0.894756288640579	Low
24.1312424	0.8496621257552684	0.7965266267815777	0.88987888520881	Low
24.32850051	0.8435931105713024	0.7892620857998127	0.8849360545345787	Low
24.36137686	0.8435931105713024	0.7892620857998127	0.8849360545345787	Low
24.39425321	0.8435931105713024	0.7892620857998127	0.8849360545345787	Low
24.42712957	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
24.52575862	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
24.59151133	0.8374354966255266	0.7819242000780051	0.8798998791274697	Low
