column,gene,median_crc_2d,rank_strongest_dependency,percentile_strongest_dependency
SPOCK2 (9806),SPOCK2,0.0132429549244253,12009.0,35.196977873718296
TBC1D21 (161514),TBC1D21,0.0132595053895287,12010.0,35.19158121964382
BAZ2B (29994),BAZ2B,0.01327270932878,12011.0,35.18618456556935
UBOX5 (22888),UBOX5,0.0132792971618283,12012.0,35.18078791149487
DNMT3L (29947),DNMT3L,0.0132850166543266,12013.0,35.175391257420394
ADGRF3 (165082),ADGRF3,0.0133108196380601,12014.0,35.16999460334592
GNAS (2778),GNAS,0.0133148985575107,12015.0,35.164597949271446
ICA1 (3382),ICA1,0.0133305097185101,12016.0,35.15920129519697
SLC24A1 (9187),SLC24A1,0.0133313026889575,12017.0,35.1538046411225
IL19 (29949),IL19,0.0133596951661741,12018.0,35.148407987048024
CHD7 (55636),CHD7,0.0133617682947047,12019.0,35.143011332973565
CCDC127 (133957),CCDC127,0.0133642603428197,12020.0,35.137614678899084
KCTD1 (284252),KCTD1,0.013390230576876699,12021.0,35.13221802482461
ELK3 (2004),ELK3,0.0134108192480298,12022.0,35.126821370750136
APAF1 (317),APAF1,0.0134114372944176,12023.0,35.12142471667566
PRSS36 (146547),PRSS36,0.0134267542870963,12024.0,35.11602806260119
RGS3 (5998),RGS3,0.0134347206280897,12025.0,35.110631408526714
IPCEF1 (26034),IPCEF1,0.0134789800099484,12026.0,35.10523475445224
CSNK1A1L (122011),CSNK1A1L,0.013500164244189,12027.0,35.09983810037777
ITPR2 (3709),ITPR2,0.0135197501035814,12028.0,35.09444144630329
SNX10 (29887),SNX10,0.0135341842472474,12029.0,35.08904479222882
AHR (196),AHR,0.013549451325021,12030.0,35.083648138154345
FBXW2 (26190),FBXW2,0.0135872699399566,12031.0,35.07825148407987
FILIP1 (27145),FILIP1,0.0135889255359047,12032.0,35.0728548300054
OR2G3 (81469),OR2G3,0.0136148974720106,12033.0,35.06745817593092
KRTAP19-5 (337972),KRTAP19-5,0.0136170730257878,12034.0,35.06206152185645
PCDHB8 (56128),PCDHB8,0.0136361960486611,12035.0,35.056664867781976
PCDHGB6 (56100),PCDHGB6,0.013650928434592,12036.0,35.0512682137075
STMP1 (647087),STMP1,0.013653083892628,12037.0,35.04587155963302
NRG3 (10718),NRG3,0.013653285135099,12038.0,35.04047490555855
MOB1A (55233),MOB1A,0.0136820492762373,12039.0,35.03507825148407
HDLBP (3069),HDLBP,0.0136914593621626,12040.0,35.0296815974096
CNMD (11061),CNMD,0.0136976965564144,12041.0,35.02428494333514
NT5DC3 (51559),NT5DC3,0.0137344883847239,12042.0,35.018888289260666
EMILIN2 (84034),EMILIN2,0.0137352408236543,12043.0,35.01349163518619
ACCSL (390110),ACCSL,0.0138096019373454,12044.0,35.00809498111172
KNSTRN (90417),KNSTRN,0.0138539227735423,12045.0,35.00269832703724
TBX22 (50945),TBX22,0.0138800081657802,12046.0,34.99730167296276
OR6M1 (390261),OR6M1,0.0138972288193363,12047.0,34.99190501888829
LRRC2 (79442),LRRC2,0.0139358345608147,12048.0,34.986508364813815
STAT4 (6775),STAT4,0.0139370969130795,12049.0,34.98111171073934
UCP1 (7350),UCP1,0.0139882372327024,12050.0,34.97571505666487
IL9 (3578),IL9,0.0140617864995178,12051.0,34.970318402590394
LGALS16 (148003),LGALS16,0.0140747855296921,12052.0,34.96492174851592
HEYL (26508),HEYL,0.0140784154280338,12053.0,34.959525094441446
ELF5 (2001),ELF5,0.0141072947802421,12054.0,34.95412844036697
DUSP21 (63904),DUSP21,0.0141105327742795,12055.0,34.9487317862925
ARHGEF10L (55160),ARHGEF10L,0.0141106538256745,12056.0,34.943335132218024
UQCC5 (440957),UQCC5,0.0141335033096723,12057.0,34.93793847814355
SLC10A1 (6554),SLC10A1,0.0141374827214718,12058.0,34.93254182406908
CLDN5 (7122),CLDN5,0.0141470803670456,12059.0,34.9271451699946
UNC13C (440279),UNC13C,0.0141584729143725,12060.0,34.92174851592013
DNPEP (23549),DNPEP,0.0141729011536574,12061.0,34.916351861845655
SLC6A13 (6540),SLC6A13,0.0141737557914836,12062.0,34.910955207771174
TBC1D25 (4943),TBC1D25,0.0142345211248738,12063.0,34.9055585536967
SIGLECL1 (284369),SIGLECL1,0.0142444926307328,12064.0,34.90016189962224
FAP (2191),FAP,0.0142555498001307,12065.0,34.89476524554777
ZSWIM2 (151112),ZSWIM2,0.014255936133686,12066.0,34.88936859147329
RASSF6 (166824),RASSF6,0.014260646775539,12067.0,34.88397193739882
TMEM87B (84910),TMEM87B,0.0142797823378356,12068.0,34.878575283324345
DHRS4L2 (317749),DHRS4L2,0.0142992820960808,12069.0,34.87317862924987
PRR23B (389151),PRR23B,0.0143283227509727,12070.0,34.86778197517539
OR1L1 (26737),OR1L1,0.014342367129133,12071.0,34.862385321100916
PRKD3 (23683),PRKD3,0.0144707049221168,12072.0,34.85698866702644
POMT2 (29954),POMT2,0.0144869302728549,12073.0,34.85159201295197
TLR5 (7100),TLR5,0.0144903874484216,12074.0,34.846195358877495
CYP2E1 (1571),CYP2E1,0.0145010878116953,12075.0,34.84079870480302
TMC1 (117531),TMC1,0.014503918908971,12076.0,34.83540205072855
FBLN5 (10516),FBLN5,0.0145067944229346,12077.0,34.83000539665407
BAALC (79870),BAALC,0.0145392011904333,12078.0,34.8246087425796
VN1R2 (317701),VN1R2,0.0145446789030083,12079.0,34.819212088505125
CDC42EP1 (11135),CDC42EP1,0.0145487808062472,12080.0,34.81381543443065
TEX261 (113419),TEX261,0.014589941922857,12081.0,34.80841878035618
SLC9C1 (285335),SLC9C1,0.0145953811292543,12082.0,34.803022126281704
ZNF451 (26036),ZNF451,0.0146138751266773,12083.0,34.79762547220723
MATCAP2 (23366),MATCAP2,0.0146203925916904,12084.0,34.792228818132756
GAST (2520),GAST,0.0146504548548028,12085.0,34.78683216405828
KIF5C (3800),KIF5C,0.0146652738251621,12086.0,34.78143550998381
METTL24 (728464),METTL24,0.0146754069169341,12087.0,34.77603885590934
RNF44 (22838),RNF44,0.0146768750837464,12088.0,34.77064220183487
DRP2 (1821),DRP2,0.0146852212604776,12089.0,34.765245547760394
CYP4F8 (11283),CYP4F8,0.0146898591823495,12090.0,34.75984889368592
ZCCHC4 (29063),ZCCHC4,0.0147131383587363,12091.0,34.754452239611446
TEKT3 (64518),TEKT3,0.0147326478542346,12092.0,34.74905558553697
C15orf40 (123207),C15orf40,0.0147635288873067,12093.0,34.7436589314625
C2orf76 (130355),C2orf76,0.0147756732448727,12094.0,34.738262277388024
SNCAIP (9627),SNCAIP,0.0147859472782208,12095.0,34.73286562331354
PSPN (5623),PSPN,0.0148013401964911,12096.0,34.72746896923907
RMND5B (64777),RMND5B,0.0148088336786328,12097.0,34.722072315164596
CD93 (22918),CD93,0.0148143295638307,12098.0,34.71667566109012
GALNT12 (79695),GALNT12,0.0148216918493751,12099.0,34.71127900701565
MARCHF7 (64844),MARCHF7,0.0148398401186619,12100.0,34.705882352941174
DNHD1 (144132),DNHD1,0.0148605473566684,12101.0,34.7004856988667
ADI1 (55256),ADI1,0.0148610552587898,12102.0,34.695089044792226
HRG (3273),HRG,0.0148865420277815,12103.0,34.68969239071775
CADPS2 (93664),CADPS2,0.0149005356671902,12104.0,34.68429573664328
CLDN25 (644672),CLDN25,0.0149114766805374,12105.0,34.678899082568805
ABHD10 (55347),ABHD10,0.0149132623448297,12106.0,34.67350242849433
GYPA (2993),GYPA,0.0149195449476658,12107.0,34.66810577441986
CSRNP2 (81566),CSRNP2,0.014923668197087,12108.0,34.66270912034538
TRAPPC10 (7109),TRAPPC10,0.0149492405864469,12109.0,34.657312466270916
ACVRL1 (94),ACVRL1,0.0149557295378061,12110.0,34.65191581219644
ANGPTL8 (55908),ANGPTL8,0.0149616829597322,12111.0,34.64651915812197
ADAM7 (8756),ADAM7,0.0149658535708783,12112.0,34.641122504047495
KRT80 (144501),KRT80,0.0149699128420805,12113.0,34.63572584997302
INHBB (3625),INHBB,0.0149717851860195,12114.0,34.63032919589855
GSAP (54103),GSAP,0.0149736985482744,12115.0,34.62493254182407
CRIP2 (1397),CRIP2,0.0149755369883123,12116.0,34.6195358877496
LHFPL7 (255349),LHFPL7,0.0149895809986067,12117.0,34.614139233675125
KRT26 (353288),KRT26,0.0150019864133449,12118.0,34.60874257960065
EPHB4 (2050),EPHB4,0.0150076127527918,12119.0,34.60334592552618
AADACL3 (126767),AADACL3,0.015011253319296,12120.0,34.5979492714517
PNPLA2 (57104),PNPLA2,0.0150149482531654,12121.0,34.59255261737722
VN1R1 (57191),VN1R1,0.0150451017042043,12122.0,34.58715596330275
YIPF1 (54432),YIPF1,0.0150899636329908,12123.0,34.581759309228275
HMG20A (10363),HMG20A,0.0151114460985014,12124.0,34.5763626551538
RBM20 (282996),RBM20,0.0151125914929142,12125.0,34.57096600107933
HS6ST3 (266722),HS6ST3,0.0151439590399641,12126.0,34.56556934700485
KRTAP6-2 (337967),KRTAP6-2,0.0151518362204074,12127.0,34.56017269293038
CD209 (30835),CD209,0.0151763321201,12128.0,34.554776038855906
TOX (9760),TOX,0.0152086491853785,12129.0,34.54937938478143
PYCR3 (65263),PYCR3,0.0152245204081067,12130.0,34.54398273070696
CACNA1E (777),CACNA1E,0.0152560941308603,12131.0,34.538586076632484
CCDC85A (114800),CCDC85A,0.015263496282696,12132.0,34.53318942255802
SCAMP5 (192683),SCAMP5,0.0152666266878296,12133.0,34.52779276848354
LIPJ (142910),LIPJ,0.0152749495062478,12134.0,34.52239611440907
SLC27A6 (28965),SLC27A6,0.0153091240237546,12135.0,34.516999460334596
FKBP3 (2287),FKBP3,0.0153238210402973,12136.0,34.51160280626012
C9orf43 (257169),C9orf43,0.0153252933699466,12137.0,34.50620615218565
LGALS12 (85329),LGALS12,0.0153512620467894,12138.0,34.500809498111174
CHRNB3 (1142),CHRNB3,0.0154128829345831,12139.0,34.4954128440367
EFHC2 (80258),EFHC2,0.0154231282194428,12140.0,34.490016189962226
FCHSD1 (89848),FCHSD1,0.0154472506658413,12141.0,34.48461953588775
FTL (2512),FTL,0.0154568398552071,12142.0,34.47922288181328
ATP13A4 (84239),ATP13A4,0.0154575540658502,12143.0,34.473826227738805
SYN3 (8224),SYN3,0.0154629669649572,12144.0,34.46842957366433
ZMYM6 (9204),ZMYM6,0.0154727810048676,12145.0,34.46303291958985
CTNND2 (1501),CTNND2,0.0154843206619747,12146.0,34.457636265515376
CATSPER4 (378807),CATSPER4,0.015501179802075,12147.0,34.4522396114409
PRR5L (79899),PRR5L,0.0155147740302285,12148.0,34.44684295736643
ZNF556 (80032),ZNF556,0.0155433719952576,12149.0,34.441446303291954
JAKMIP2 (9832),JAKMIP2,0.0155758151545847,12150.0,34.43604964921748
REG3G (130120),REG3G,0.0156052784234825,12151.0,34.43065299514301
PSMB9 (5698),PSMB9,0.0156084219815049,12152.0,34.42525634106853
GIMAP6 (474344),GIMAP6,0.0156250663288081,12153.0,34.41985968699406
DELE1 (9812),DELE1,0.0156689728035203,12154.0,34.414463032919585
GXYLT1 (283464),GXYLT1,0.0156784277240496,12155.0,34.40906637884512
ABLIM2 (84448),ABLIM2,0.0157271958650345,12156.0,34.403669724770644
GCM2 (9247),GCM2,0.0157283113620505,12157.0,34.39827307069617
DEFB1 (1672),DEFB1,0.0157406144468196,12158.0,34.3928764166217
RAP1GAP (5909),RAP1GAP,0.0157475331691246,12159.0,34.38747976254722
URAD (646625),URAD,0.0157737666303234,12160.0,34.38208310847275
TCF4 (6925),TCF4,0.0157910983617609,12161.0,34.376686454398275
GNB5 (10681),GNB5,0.0158082765293057,12162.0,34.3712898003238
EMILIN1 (11117),EMILIN1,0.0158116526155971,12163.0,34.36589314624933
CEP112 (201134),CEP112,0.0158166363860041,12164.0,34.36049649217485
DYSF (8291),DYSF,0.0158360135333563,12165.0,34.35509983810038
GPM6B (2824),GPM6B,0.0158634558509039,12166.0,34.349703184025906
SIM2 (6493),SIM2,0.015897765319394,12167.0,34.34430652995143
SMYD2 (56950),SMYD2,0.015911204356875,12168.0,34.33890987587696
MAP4K4 (9448),MAP4K4,0.0159158526873945,12169.0,34.333513221802484
GPD2 (2820),GPD2,0.0159298977789433,12170.0,34.328116567728
HRNR (388697),HRNR,0.0159523515941925,12171.0,34.32271991365353
FRMD4B (23150),FRMD4B,0.0159550939769073,12172.0,34.317323259579055
ABCB6 (10058),ABCB6,0.0159567440930512,12173.0,34.31192660550458
CALCOCO2 (10241),CALCOCO2,0.0159611415449392,12174.0,34.30652995143011
ZNF280D (54816),ZNF280D,0.0159613396429938,12175.0,34.30113329735563
STOM (2040),STOM,0.0159622428575478,12176.0,34.29573664328116
KCNV1 (27012),KCNV1,0.0159623153747715,12177.0,34.2903399892067
RPS6KA5 (9252),RPS6KA5,0.0159754400206914,12178.0,34.284943335132226
FGF4 (2249),FGF4,0.0159773013308068,12179.0,34.27954668105775
ST8SIA6 (338596),ST8SIA6,0.0159794215244233,12180.0,34.27415002698327
GJE1 (100126572),GJE1,0.0160002675606559,12181.0,34.2687533729088
C2CD2 (25966),C2CD2,0.0160040182442551,12182.0,34.26335671883432
KIAA0825 (285600),KIAA0825,0.0160062748802556,12183.0,34.25796006475985
CORO1B (57175),CORO1B,0.0160170422805695,12184.0,34.252563410685376
TIMP2 (7077),TIMP2,0.0160884462308181,12185.0,34.2471667566109
CCR9 (10803),CCR9,0.0160924976895532,12186.0,34.24177010253643
MS4A7 (58475),MS4A7,0.0161032126062257,12187.0,34.236373448461954
NXPE1 (120400),NXPE1,0.0161614276459019,12188.0,34.23097679438748
PANK2 (80025),PANK2,0.0161755566491169,12189.0,34.225580140313006
PARVA (55742),PARVA,0.0161862747127589,12190.0,34.22018348623853
ITPRID2 (6744),ITPRID2,0.0162016471038164,12191.0,34.21478683216406
SMOX (54498),SMOX,0.0162021655414203,12192.0,34.209390178089585
DNAAF8 (146562),DNAAF8,0.0162254815661894,12193.0,34.20399352401511
TUBB8 (347688),TUBB8,0.0162351478358025,12194.0,34.19859686994064
ZNF790 (388536),ZNF790,0.0162693871549176,12195.0,34.193200215866156
FOXK2 (3607),FOXK2,0.0162759425575485,12196.0,34.18780356179168
KRTAP24-1 (643803),KRTAP24-1,0.0162761418833429,12197.0,34.18240690771721
NLGN1 (22871),NLGN1,0.0162776974572042,12198.0,34.177010253642734
LPAR3 (23566),LPAR3,0.0162952303125375,12199.0,34.17161359956826
SH2D1B (117157),SH2D1B,0.0163008165761924,12200.0,34.1662169454938
TMPRSS11D (9407),TMPRSS11D,0.0163014279305138,12201.0,34.16082029141933
CMC2 (56942),CMC2,0.0163070647734199,12202.0,34.15542363734485
MAGIX (79917),MAGIX,0.0163242286795437,12203.0,34.15002698327038
ZNF84 (7637),ZNF84,0.0163332341451677,12204.0,34.144630329195905
ZNF280C (55609),ZNF280C,0.016344334104663,12205.0,34.139233675121424
GRTP1 (79774),GRTP1,0.0163521246906088,12206.0,34.13383702104695
ZBED3 (84327),ZBED3,0.0163794939406349,12207.0,34.12844036697248
PDCD2L (84306),PDCD2L,0.0163881742999403,12208.0,34.123043712898
LGALS9C (654346),LGALS9C,0.016394078429696,12209.0,34.11764705882353
FBXL13 (222235),FBXL13,0.0164092253039662,12210.0,34.112250404749055
DCUN1D5 (84259),DCUN1D5,0.0164227666463901,12211.0,34.10685375067458
FANK1 (92565),FANK1,0.0164354101646639,12212.0,34.10145709660011
PEPD (5184),PEPD,0.0164542739534955,12213.0,34.09606044252563
WDR17 (116966),WDR17,0.0164590911679553,12214.0,34.09066378845116
TSPAN5 (10098),TSPAN5,0.0164773811635782,12215.0,34.085267134376686
TRMT13 (54482),TRMT13,0.0164872999224834,12216.0,34.07987048030221
PTX4 (390667),PTX4,0.0164947957029652,12217.0,34.07447382622774
ARR3 (407),ARR3,0.0164956700018157,12218.0,34.069077172153264
RNF220 (55182),RNF220,0.0165113764055495,12219.0,34.06368051807879
MCAM (4162),MCAM,0.0165114735097245,12220.0,34.05828386400431
TREML4 (285852),TREML4,0.0165256889110135,12221.0,34.052887209929835
TBATA (219793),TBATA,0.0165512628490575,12222.0,34.04749055585536
FAM53B (9679),FAM53B,0.0165815859542874,12223.0,34.0420939017809
SELL (6402),SELL,0.0165957206177569,12224.0,34.03669724770643
KCNC3 (3748),KCNC3,0.0166033900707964,12225.0,34.031300593631954
CAMK2N2 (94032),CAMK2N2,0.0166250274093201,12226.0,34.02590393955748
SCG2 (7857),SCG2,0.0166344750966605,12227.0,34.020507285483006
CNTNAP5 (129684),CNTNAP5,0.0166539704433762,12228.0,34.01511063140853
ZBTB6 (10773),ZBTB6,0.0166790955950388,12229.0,34.00971397733406
RGS11 (8786),RGS11,0.0166914644687865,12230.0,34.00431732325958
PLEKHO1 (51177),PLEKHO1,0.0166984547506318,12231.0,33.998920669185104
BTBD3 (22903),BTBD3,0.0167225503316842,12232.0,33.99352401511063
RESP18 (389075),RESP18,0.0167385073289792,12233.0,33.988127361036156
ENTHD1 (150350),ENTHD1,0.0167421186748236,12234.0,33.98273070696168
CDH4 (1002),CDH4,0.0167434120290269,12235.0,33.97733405288721
ITGAL (3683),ITGAL,0.0167595672824336,12236.0,33.971937398812734
ST18 (9705),ST18,0.0167680507076298,12237.0,33.96654074473826
TPSG1 (25823),TPSG1,0.0167751462071873,12238.0,33.96114409066379
FRMD6 (122786),FRMD6,0.0167800283816883,12239.0,33.95574743658931
FHL3 (2275),FHL3,0.0167998016707068,12240.0,33.95035078251484
TDRD6 (221400),TDRD6,0.0168093230530431,12241.0,33.944954128440365
RCAN1 (1827),RCAN1,0.0168208584355267,12242.0,33.93955747436589
CTTNBP2 (83992),CTTNBP2,0.0168342105333177,12243.0,33.93416082029142
FAM228A (653140),FAM228A,0.0168413427075195,12244.0,33.92876416621694
RNF38 (152006),RNF38,0.016842409914341,12245.0,33.92336751214248
GRK5 (2869),GRK5,0.0168683766148662,12246.0,33.917970858068
ATP4A (495),ATP4A,0.0168840353234975,12247.0,33.91257420399353
OTUD6B (51633),OTUD6B,0.0168904258355417,12248.0,33.907177549919055
DUSP9 (1852),DUSP9,0.0169044087579138,12249.0,33.90178089584458
TFAP2B (7021),TFAP2B,0.016907728762902,12250.0,33.89638424177011
HTR1E (3354),HTR1E,0.0169085100531409,12251.0,33.89098758769563
TMEM30B (161291),TMEM30B,0.0169143391082297,12252.0,33.88559093362116
ASIC2 (40),ASIC2,0.0169166164276029,12253.0,33.880194279546686
LIPK (643414),LIPK,0.0169298550395722,12254.0,33.87479762547221
PNMA8A (55228),PNMA8A,0.0169332706258507,12255.0,33.86940097139773
FBH1 (84893),FBH1,0.0169436151773271,12256.0,33.86400431732326
SERPINE1 (5054),SERPINE1,0.0169498619870848,12257.0,33.85860766324878
JMJD1C (221037),JMJD1C,0.0169951264303683,12258.0,33.85321100917431
NCKAP5 (344148),NCKAP5,0.0169997769663042,12259.0,33.847814355099835
PLK2 (10769),PLK2,0.0170110971846617,12260.0,33.84241770102536
LRRK1 (79705),LRRK1,0.0170185605724177,12261.0,33.83702104695089
PAGE1 (8712),PAGE1,0.0170313767649113,12262.0,33.831624392876414
MKRN2OS (100129480),MKRN2OS,0.0170664988541311,12263.0,33.82622773880194
CDKL4 (344387),CDKL4,0.0170885482163993,12264.0,33.820831084727466
TLCD2 (727910),TLCD2,0.0171134621719787,12265.0,33.81543443065299
PHLDA1 (22822),PHLDA1,0.0171154001379829,12266.0,33.81003777657852
ACOT7 (11332),ACOT7,0.0171228730194531,12267.0,33.804641122504044
DZIP1L (199221),DZIP1L,0.0171349118091054,12268.0,33.79924446842958
KDM7A (80853),KDM7A,0.0171370963357217,12269.0,33.793847814355104
ATXN7L1 (222255),ATXN7L1,0.0171370997694561,12270.0,33.78845116028063
LZTS3 (9762),LZTS3,0.0171948994831538,12271.0,33.783054506206156
PDILT (204474),PDILT,0.0172221645574829,12272.0,33.77765785213168
STARD3NL (83930),STARD3NL,0.0172262269678047,12273.0,33.77226119805721
MEF2C (4208),MEF2C,0.0172274069811997,12274.0,33.766864543982734
LACTB2 (51110),LACTB2,0.0172321761341478,12275.0,33.76146788990826
CEP126 (57562),CEP126,0.0172468138278152,12276.0,33.75607123583379
PRSS55 (203074),PRSS55,0.0172489407352086,12277.0,33.75067458175931
CCM2 (83605),CCM2,0.017329231043429,12278.0,33.74527792768484
NPBWR1 (2831),NPBWR1,0.0173586012413529,12279.0,33.739881273610365
PLEKHG7 (440107),PLEKHG7,0.0173787698653,12280.0,33.734484619535884
PTCHD1 (139411),PTCHD1,0.0173817616660783,12281.0,33.72908796546141
CRELD1 (78987),CRELD1,0.0173873941069386,12282.0,33.723691311386936
CCER2 (643669),CCER2,0.0173944268351114,12283.0,33.71829465731246
PRKAG3 (53632),PRKAG3,0.0173994988035918,12284.0,33.71289800323799
DMTF1 (9988),DMTF1,0.0174098075884856,12285.0,33.707501349163515
AKR1C4 (1109),AKR1C4,0.0174725043089027,12286.0,33.70210469508904
KCNU1 (157855),KCNU1,0.0174855774350481,12287.0,33.69670804101457
FAM86B2 (653333),FAM86B2,0.017507095827107702,12288.0,33.69131138694009
PEX3 (8504),PEX3,0.0175226947549204,12289.0,33.68591473286562
CSGALNACT2 (55454),CSGALNACT2,0.0175273245439186,12290.0,33.680518078791145
FRK (2444),FRK,0.0175722890732467,12291.0,33.67512142471668
LANCL1 (10314),LANCL1,0.0175758915421054,12292.0,33.669724770642205
CELF4 (56853),CELF4,0.0175787282917532,12293.0,33.66432811656773
MAGOHB (55110),MAGOHB,0.0175981303831511,12294.0,33.65893146249326
WNT6 (7475),WNT6,0.0176087421943698,12295.0,33.65353480841878
MAPRE3 (22924),MAPRE3,0.0176499006818499,12296.0,33.64813815434431
PBX3 (5090),PBX3,0.0176579707749359,12297.0,33.642741500269835
GBE1 (2632),GBE1,0.0176706472889637,12298.0,33.63734484619536
PMS1 (5378),PMS1,0.0177174279866587,12299.0,33.63194819212089
SLC5A4 (6527),SLC5A4,0.0177226063467993,12300.0,33.626551538046414
ITK (3702),ITK,0.0177228203269347,12301.0,33.62115488397194
NRL (4901),NRL,0.0177895541198889,12302.0,33.615758229897466
C2orf88 (84281),C2orf88,0.0178092507183457,12303.0,33.61036157582299
SNX11 (29916),SNX11,0.0178180892468159,12304.0,33.60496492174852
GNRHR (2798),GNRHR,0.0178313276611341,12305.0,33.59956826767404
SMIM20 (389203),SMIM20,0.017847913460429,12306.0,33.59417161359956
STK4 (6789),STK4,0.0178532635535009,12307.0,33.58877495952509
PLCZ1 (89869),PLCZ1,0.0178773571314253,12308.0,33.583378305450616
CLIP1 (6249),CLIP1,0.0179536399664378,12309.0,33.57798165137614
MCUR1 (63933),MCUR1,0.0179686924118626,12310.0,33.57258499730167
OR10W1 (81341),OR10W1,0.0179781799745464,12311.0,33.567188343227194
GMPR2 (51292),GMPR2,0.0179942387608632,12312.0,33.56179168915272
AP5M1 (55745),AP5M1,0.0179942536607943,12313.0,33.55639503507825
SULT1B1 (27284),SULT1B1,0.0179943682034493,12314.0,33.55099838100378
PLD1 (5337),PLD1,0.0180008119337494,12315.0,33.545601726929306
ARPC5L (81873),ARPC5L,0.0180076197608076,12316.0,33.54020507285483
GOLM1 (51280),GOLM1,0.0180260026012458,12317.0,33.53480841878036
CTSZ (1522),CTSZ,0.0180265728823076,12318.0,33.529411764705884
CDCA4 (55038),CDCA4,0.0180501316852146,12319.0,33.52401511063141
NEURL1 (9148),NEURL1,0.0180564417698723,12320.0,33.518618456556936
