gene,raw_spearman_rho,qc_adjusted_rank_correlation,qc_adjusted_p,FDR_BH
CCDC140,0.03085792456517491,0.017157782367853616,0.8761463614182801,0.989032694679094
TLCD4,0.02503419972640219,0.01715517193181363,0.8761650555849558,0.989032694679094
BCAN,-0.009810435802227868,0.017144367330849442,0.8762424315064897,0.989032694679094
IZUMO4,0.025620480750439708,0.017117459860660697,0.8764351313411345,0.989032694679094
GNA14,0.047664647254250535,0.01708537759725829,0.876664900237519,0.9891004757772411
GLP1R,0.047058823529411764,0.01706156195826713,0.8768354712715477,0.9891004757772411
KIAA0753,0.040512018760992766,0.017057829657935602,0.8768622030528744,0.9891004757772411
FBXO39,0.041645495407465316,0.017055652525341785,0.8768777963505497,0.9891004757772411
GALNS,0.00799296462771155,0.017027838040912128,0.8770770164256924,0.9891064851736804
LIN7A,-0.010357631424662887,0.01697344598423291,0.8774666193261611,0.9891064851736804
TRIM40,0.009126441274184093,0.01695843518312715,0.8775741447871147,0.9891064851736804
ZXDB,-0.030271643541137386,0.016948552503284416,0.8776449376697473,0.9891064851736804
NAP1L2,-0.004103967168262654,0.01690299353824187,0.8779713039194755,0.9891064851736804
SLC7A10,-0.041176470588235294,0.016886433024510473,0.8780899418823094,0.9891064851736804
RNF126,0.021887824897400817,0.016876966954237713,0.8781577571270307,0.9891064851736804
DDR2,-0.004612077389095173,0.01686480710999955,0.8782448719467256,0.9891064851736804
GRID2,-0.029216337697869847,0.01686357888493274,0.8782536712028675,0.9891064851736804
CTDSP2,0.026910299003322258,0.01684175217616422,0.8784100446805643,0.9891064851736804
KIF14,0.04064881766660152,0.016836497015590923,0.878447695016797,0.9891064851736804
ENDOG,0.04033613445378151,0.01680586321231442,0.8786671747447518,0.9891064851736804
SLC29A2,-0.03330076216533125,0.016803435753969705,0.8786845669663932,0.9891064851736804
RPH3AL,0.03607582567910885,0.016791074075450406,0.8787731366496521,0.9891064851736804
TRIM65,0.01950361539964823,0.01676616343529852,0.8789516223973629,0.9891064851736804
DRD4,0.02622630447527848,0.01675430227995007,0.8790366101800138,0.9891064851736804
BAAT,-0.014481141293726794,0.01668270870896831,0.8795496228612415,0.9891064851736804
MUC15,-0.024369747899159664,0.016678715024279974,0.8795782415719504,0.9891064851736804
CRYAB,0.03349618917334376,0.01666824230461397,0.8796532897259743,0.9891064851736804
RFX6,0.03232362712526871,0.016663342424005825,0.8796884029366743,0.9891064851736804
UVSSA,0.004299394176275162,0.016632720034041898,0.8799078524065302,0.9891064851736804
NISCH,0.026441274184092242,0.01662863231058457,0.8799371469762302,0.9891064851736804
ZNF211,0.02771154973617354,0.01656952244373622,0.8803607743992103,0.9891064851736804
LIFR,0.01838968145397694,0.016557389194567337,0.8804477348914685,0.9891064851736804
ASCC2,0.033203048661324994,0.01652845987601325,0.8806550805921165,0.9891064851736804
CCR1,0.0062732069572014855,0.016502854154198963,0.8808386117115301,0.9891064851736804
SH3GL2,0.017471174516318154,0.016454546380052896,0.8811848787627115,0.9891064851736804
ARG2,0.03179597420363494,0.016436468889309636,0.8813144628037384,0.9891064851736804
GPRC5B,0.0961110025405511,0.016433438105424934,0.8813361885371757,0.9891064851736804
DBN1,0.00771936681649404,0.016432258972723643,0.8813446410021268,0.9891064851736804
AMELY,-0.04221223373070158,0.016401789251143484,0.8815630639804589,0.9891064851736804
F13B,0.012311901504787963,0.01638743855706086,0.8816659403626838,0.9891064851736804
CRYZ,0.024291577095954663,0.016379728624499903,0.8817212116675067,0.9891064851736804
TMEM178A,0.052296267344146954,0.01637896199888204,0.8817267075179884,0.9891064851736804
COX17,0.018291967949970685,0.016375695660766094,0.8817501235812137,0.9891064851736804
ANKRD10,0.04551495016611296,0.016360519875388703,0.8818589186550493,0.9891064851736804
XRCC4,-0.010728942739886654,0.01635853801868145,0.8818731267302229,0.9891064851736804
SPMAP2,0.057846394371702164,0.016321176756326505,0.8821409793213864,0.9891064851736804
UBE2J2,0.025718194254445964,0.01630531128225877,0.882254727029421,0.9891064851736804
CARD17,0.034903263631033805,0.016281138024513336,0.882428042075775,0.9891064851736804
USP20,0.0174125464139144,0.016245573799157437,0.8826830370060129,0.9891064851736804
PLXNB2,0.01416845808090678,0.01624258381411684,0.8827044756955226,0.9891064851736804
SLC25A22,0.004924760601915185,0.01624017157805111,0.8827217718903845,0.9891064851736804
RAD21L1,-0.033750244283760014,0.016239481836117686,0.8827267174823148,0.9891064851736804
SERINC1,-0.002990033222591362,0.01622476984077194,0.882832206592099,0.9891064851736804
LYPD2,-0.000293140512018761,0.016213277016527625,0.8829146147667264,0.9891064851736804
PLPP7,0.073265585303889,0.016209583680559216,0.8829410977360349,0.9891064851736804
HACD2,-0.005706468633965214,0.016206027017195673,0.8829666008194151,0.9891064851736804
CORO6,-0.013523548954465506,0.016205469535665762,0.8829705982560246,0.9891064851736804
NR6A1,0.020773890951729528,0.016204757413868034,0.8829757045491707,0.9891064851736804
CYP24A1,-0.006507719366816494,0.01620026333663275,0.883007929590319,0.9891064851736804
GREB1L,0.001680672268907563,0.016186976799492683,0.8831032025860716,0.9891064851736804
AASDH,0.018076998241156925,0.016173415826183618,0.8832004451771733,0.9891064851736804
PRC1,-0.003126832128200117,0.016131070527872444,0.883504104596039,0.9891064851736804
SNW1,-0.05133867500488567,0.016123175991227204,0.8835607184177766,0.9891064851736804
POU4F2,0.07004103967168263,0.016120211900349284,0.8835819748525042,0.9891064851736804
ADIG,0.008989642368575338,0.016116449362090897,0.8836089573248698,0.9891064851736804
CLEC11A,0.043775649794801634,0.016116343964577746,0.8836097131690576,0.9891064851736804
ZC3H6,0.039515341020128984,0.016112263133284593,0.8836389783855276,0.9891064851736804
ZNF564,0.010396716826265391,0.016092639430822366,0.88377970970768,0.9891064851736804
INSL5,0.019132304084424467,0.01608496456055776,0.883834750996072,0.9891064851736804
ANKRD13D,0.03761969904240766,0.016044755657286486,0.884123123147385,0.9891064851736804
EP300,0.05092827828805941,0.015990480771724463,0.8845123982874277,0.9891064851736804
TMEM184A,0.051709986320109445,0.015976725686192746,0.884611058081181,0.9891064851736804
SFTA3,0.0027750635137776046,0.01596384684237016,0.8847034345317725,0.9891064851736804
RAB9A,0.029743990619503613,0.015960112565430985,0.8847302197743582,0.9891064851736804
BZW2,-0.00453390658589017,0.015924280456807806,0.8849872430948005,0.9891064851736804
SEC14L4,0.03163963259722494,0.015892865930588966,0.8852125889216359,0.9891064851736804
MMP3,0.021164744967754542,0.01588763536556564,0.8852501102204127,0.9891064851736804
AASDHPPT,-0.013386750048856753,0.01587852428443465,0.8853154688864627,0.9891064851736804
PCDH7,0.005686925933163963,0.015856210825657326,0.8854755385149515,0.9891064851736804
EDNRB,0.01600547195622435,0.015855993645445488,0.8854770965190002,0.9891064851736804
KMT5B,0.004240766073871409,0.01584732217708357,0.8855393041199903,0.9891064851736804
UBE2O,0.004827047097908931,0.015835149057633863,0.8856266331234248,0.9891064851736804
MTFR1L,0.01756888802032441,0.01582751580949813,0.8856813941422301,0.9891064851736804
FOXL2,0.03085792456517491,0.015810439363483548,0.8858039027227388,0.9891064851736804
FOXN3,0.03333984756693375,0.015782903650076018,0.8860014530519122,0.9891064851736804
ADCY6,-0.01362126245847176,0.015762538948362815,0.886147560643079,0.9891064851736804
KRT19,0.02640218878248974,0.01575615898727457,0.8861933347812624,0.9891064851736804
SGK2,0.01887824897400821,0.01573707257070211,0.8863302758150762,0.9891064851736804
KICS2,-0.03382841508696502,0.015736220096921005,0.8863363922133431,0.9891064851736804
UBOX5,0.008129763533320306,0.015734545598082968,0.8863484065632656,0.9891064851736804
ATP13A5,0.009927692007035372,0.015710454404921304,0.886521261132788,0.9891064851736804
CD244,-0.0021301543873363297,0.015672336213103905,0.886794770393568,0.9891064851736804
JAK1,0.035939026773500096,0.015661296391546422,0.8868739868406885,0.9891064851736804
DHRS2,0.023314442055892125,0.015654240005036256,0.8869246206561101,0.9891064851736804
MSTN,0.03888997459448896,0.015641609090522066,0.8870152561927214,0.9891064851736804
NEUROG1,0.02741840922415478,0.015610522695783524,0.8872383287251422,0.9891064851736804
ZMAT2,0.03341801837013876,0.01560105118667278,0.8873062969715881,0.9891064851736804
LOXL2,0.01702169239788939,0.015584874610432255,0.8874223831546469,0.9891064851736804
SRPRA,-0.025014657025600937,0.015578429718413988,0.8874686335843349,0.9891064851736804
MADD,0.03877271838968145,0.015567047385364723,0.8875503174535146,0.9891064851736804
RNASE6,0.05092827828805941,0.015552222863316343,0.8876567055134464,0.9891064851736804
ANKRD35,0.001680672268907563,0.015525678683070563,0.8878472045672222,0.9891064851736804
MTSS2,0.06038694547586477,0.01552241385151875,0.8878706356538828,0.9891064851736804
SLC44A1,0.03502051983584131,0.015511082806027473,0.8879519571986437,0.9891064851736804
RNF182,0.02937267930427985,0.015510747032509346,0.8879543670222916,0.9891064851736804
LILRA4,-0.048778581199921824,0.015509644142819372,0.8879622823935689,0.9891064851736804
EFHD2,0.04070744576900528,0.015504176639225146,0.8880015224915959,0.9891064851736804
TSSK3,0.0034004299394176274,0.015469030144996364,0.8882537741843566,0.9891064851736804
DCAF15,-0.026636701192104748,0.015459700976573515,0.8883207329010966,0.9891064851736804
LAMP5,0.03306624975571624,0.01545120644513187,0.8883817018157897,0.9891064851736804
TRAF3,0.05174907172171194,0.015446011290001794,0.8884189900036679,0.9891064851736804
ZNF587B,0.0028141489153801053,0.015437460880361081,0.888480361033993,0.9891064851736804
GNL1,0.006175493453195232,0.015430015513683464,0.888533801092914,0.9891064851736804
APLP2,-0.016904436193081882,0.015418277687683382,0.8886180518304655,0.9891064851736804
LTB,0.044615985929255426,0.015416062258073552,0.88863395368534,0.9891064851736804
C16orf74,0.039085401602501464,0.015406963197122307,0.8886992651573719,0.9891064851736804
TAS2R30,0.03314442055892124,0.015383836499253544,0.8888652678976278,0.9891064851736804
SMPX,-0.026578073089700997,0.015382434098739527,0.8888753344402011,0.9891064851736804
TSC22D3,0.005159273011530193,0.015379321789592714,0.8888976749059606,0.9891064851736804
EIF4EBP2,-0.006820402579636505,0.015377229864165566,0.8889126910041999,0.9891064851736804
ACTN4,0.012018760992769202,0.015335710717070086,0.889210728642854,0.9891064851736804
PTPA,-0.006390463162008989,0.015330333691835502,0.8892493277649923,0.9891064851736804
HAX1,-0.004827047097908931,0.01532551239835479,0.8892839377707933,0.9891064851736804
TAS2R3,-0.0374047293335939,0.015322694014506862,0.8893041698401399,0.9891064851736804
DUSP12,-0.01727574750830565,0.015316343169312052,0.8893497603198282,0.9891064851736804
STING1,0.0070353722884502635,0.015296493241550487,0.8894922582721715,0.9891064851736804
PPIC,0.030252100840336135,0.01529201598571287,0.8895243999211158,0.9891064851736804
C2orf73,0.02319718585108462,0.015289992042354645,0.8895389296110072,0.9891064851736804
TRPM8,0.05641977721321087,0.01527812869560004,0.8896240961405714,0.9891064851736804
ALDH8A1,0.02747703732655853,0.015274804568484205,0.889647960151097,0.9891064851736804
C12orf57,0.057944107875708424,0.015264452518324154,0.8897222784655567,0.9891064851736804
TBRG4,0.012780926324017979,0.015259331130459759,0.8897590457290453,0.9891064851736804
RIOK2,0.035235489544655066,0.015236201024148603,0.8899251033645386,0.9891064851736804
ATP1A1,0.03980848153214774,0.01523615701207828,0.8899254193442786,0.9891064851736804
HEY1,0.03431698260699629,0.015228172446133323,0.8899827439266694,0.9891064851736804
C11orf87,-0.01514559312096932,0.015201594471343645,0.8901735625368884,0.9891064851736804
PI4KB,-0.001094391244870041,0.015194886016441728,0.8902217273915233,0.9891064851736804
ZNF585B,0.044420558921242914,0.015193497592119446,0.8902316959446331,0.9891064851736804
SLC35F6,0.03468829392222005,0.01515134984154289,0.8905343147707062,0.9892294302104276
AKAP14,0.04504592534688294,0.01513392609330507,0.8906594210234077,0.9892294302104276
L1TD1,0.03464920852061756,0.015126648312434418,0.8907116778439091,0.9892294302104276
ALKBH7,0.07758452218096541,0.015112679849741345,0.8908119772294527,0.9892294302104276
PIGN,0.06624975571623999,0.015097231361448504,0.8909229058134785,0.9892294302104276
GAREM1,0.06206761774477233,0.015095305090985294,0.8909367376345616,0.9892294302104276
ACP5,0.0006253664256400235,0.01508515180283875,0.8910096451026398,0.9892294302104276
PPIL1,0.023666210670314637,0.01508479436655791,0.8910122117530911,0.9892294302104276
FXYD7,-0.002325581395348837,0.015073282163465882,0.8910948782790279,0.9892294302104276
PICALM,0.013269493844049246,0.015015276049714803,0.8915114247220535,0.9892294302104276
SGSH,0.040121164744967755,0.014979440491770156,0.8917687773649342,0.9892294302104276
TMEM260,0.03492280633183505,0.014930995023329747,0.8921167057218138,0.9892294302104276
JOSD1,0.017510259917920656,0.014920604709830613,0.8921913301103878,0.9892294302104276
TRIP12,0.019855384014070745,0.014915966375562518,0.8922246434462535,0.9892294302104276
FABP1,-0.014442055892124292,0.014901197347075368,0.8923307184607234,0.9892294302104276
ACAD10,0.022649990228649598,0.014886771629576327,0.8924343295520666,0.9892294302104276
AMER2,0.04621848739495798,0.014885805379371187,0.8924412695997839,0.9892294302104276
RBBP7,0.014911080711354307,0.014858136627879865,0.8926400025660246,0.9892294302104276
VPS39,-0.013171780340042993,0.01484686561839486,0.8927209593690806,0.9892294302104276
MPZ,0.019015047879616963,0.014839594152467103,0.8927731890474702,0.9892294302104276
GXYLT2,0.05286300566738323,0.01483479191014009,0.8928076829714297,0.9892294302104276
GPX8,0.02081297635333203,0.014781798903212346,0.8931883385166828,0.9892294302104276
ZEB1,0.06816494039476255,0.014770481667433525,0.8932696348019501,0.9892294302104276
MTF2,-0.0072894273988665225,0.0147577813299355,0.8933608677776911,0.9892294302104276
CLSPN,0.05995700605823725,0.014740841099406888,0.8934825602149851,0.9892294302104276
CCDC124,-0.008833300762165331,0.014679925142379466,0.8939201785561071,0.9894051157954943
CLDN20,-0.02292358803986711,0.014658109119253155,0.894076911905451,0.9894435852379927
MED25,-0.010787570842290406,0.014603158071658896,0.8944717159443661,0.9894622803148986
SLC1A1,0.05589212429157709,0.01459254753021491,0.8945479519295513,0.9894622803148986
CCL2,-0.023099472347078365,0.014569134528470043,0.8947161760632487,0.9894622803148986
TTC39A,0.018331053351573187,0.014541125637235384,0.8949174281066616,0.9894622803148986
KCNQ3,0.007777994918897792,0.01450801476580092,0.8951553479286121,0.9894622803148986
LAMP3,0.05032245456322064,0.014495448256815018,0.8952456476323027,0.9894622803148986
CSE1L,-0.03206957201485246,0.014484690450516058,0.8953229515221399,0.9894622803148986
PARD6B,0.09466484268125855,0.014474689385382284,0.8953948184653633,0.9894622803148986
EPGN,0.02057846394371702,0.014450798805034986,0.8955664978882403,0.9894622803148986
CD84,-0.02868868477623607,0.014445207539675117,0.8956066778156181,0.9894622803148986
PAG1,-0.037639241743208915,0.014433687763029526,0.8956894620143804,0.9894622803148986
LOX,0.02292358803986711,0.014394875571910543,0.8959683850125802,0.9894622803148986
NFKBIB,0.03750244283760016,0.014368323017857091,0.8961592116611874,0.9894622803148986
ERGIC3,0.02081297635333203,0.014338235415771804,0.8963754509549735,0.9894622803148986
ZNF668,-0.004846589798710181,0.014323523790688164,0.8964811860087774,0.9894622803148986
ZNF821,0.03861637678327145,0.014319619936575212,0.8965092440024951,0.9894622803148986
PDYN,0.0032440883330076215,0.014310593658635132,0.8965741186473408,0.9894622803148986
NRDC,0.0020128981825288253,0.014287287312377706,0.8967416316882977,0.9894622803148986
SLC24A3,0.0493453195231581,0.014271436582739636,0.8968555604902606,0.9894622803148986
SNX32,0.021751025991792065,0.014262317610924329,0.8969211050145327,0.9894622803148986
HCN1,-0.004475278483486418,0.014254480012234992,0.8969774399523612,0.9894622803148986
KCTD2,0.08297830760211061,0.014228562146477546,0.8971637355080532,0.9894622803148986
ZNF225,0.03431698260699629,0.014225600348965571,0.8971850250273425,0.9894622803148986
FAM210A,0.01096345514950166,0.01422443132229407,0.8971934280579358,0.9894622803148986
KCNK15,0.008852843462966581,0.014214551806095979,0.8972644430375841,0.9894622803148986
NUDT19,0.07107680281414891,0.014194446089109237,0.8974089674961121,0.9894622803148986
SPRY4,0.01944498729724448,0.014117670655023243,0.8979608774504695,0.9894622803148986
HRH1,0.00240375219855384,0.014114080574645535,0.8979866863871908,0.9894622803148986
ATP8B3,-0.002853234316982607,0.014108646891129438,0.8980257491108067,0.9894622803148986
INPP5E,-0.006996286886847763,0.014094671749939938,0.8981262174450934,0.9894622803148986
TRIM10,-0.005980066445182724,0.014076774684985728,0.8982548831235315,0.9894622803148986
POFUT1,0.009966777408637873,0.01407201863131526,0.8982890758127227,0.9894622803148986
EPHX1,0.019386359194840726,0.014029594583561313,0.898594083148108,0.9896007854113457
CLHC1,0.030701582958764902,0.013984693987739499,0.898916911624893,0.989742045902365
FLYWCH2,0.020383036935704514,0.013975364876547307,0.8989839885823789,0.989742045902365
ATM,0.00877467265976158,0.013948110610843467,0.8991799527026147,0.989742045902365
FBXO36,-0.001837013875317569,0.013947266138992108,0.8991860247360378,0.989742045902365
ALDH1A3,0.026675786593707253,0.013945990103829776,0.899195199864179,0.989742045902365
DAPP1,-0.010826656243892906,0.013917727012800656,0.8993984245196085,0.989742045902365
HROB,-0.0019542700801250734,0.013892297260888148,0.8995812816959768,0.989742045902365
NAA15,-0.04971663083838186,0.013890613852760542,0.899593386727809,0.989742045902365
CCDC116,0.017295290209106896,0.013875811986409331,0.8996998248053617,0.989742045902365
ZNF497,-0.017920656634746922,0.013874562721223666,0.8997088081714866,0.989742045902365
HLA-DRB5,-0.011080711354309167,0.013855577993532632,0.8998453273831257,0.989742045902365
NKX6-3,0.009106898573382842,0.013825088383373318,0.9000645843122362,0.989742045902365
MPND,0.03703341801837014,0.01380046080808316,0.9002416916350712,0.989742045902365
KERA,-0.005413328121946453,0.01377463698504612,0.9004274069196334,0.989742045902365
MAF,0.044752784834864175,0.013764700299015706,0.900498869278548,0.989742045902365
CALCOCO2,0.024291577095954663,0.01376355197969085,0.900507127777897,0.989742045902365
CMAS,0.00267735000977135,0.013759081126651359,0.9005392814234536,0.989742045902365
EXOC6,0.037971467656830175,0.013714047685743224,0.9008631635097823,0.9897551047464789
GRINA,-0.01923001758843072,0.013700253692196598,0.9009623736397138,0.9897551047464789
MGAT1,-0.025503224545632204,0.01369480361448468,0.9010015724904259,0.9897551047464789
RTP3,-0.003888997459448896,0.013669434851473804,0.9011840365578625,0.9897551047464789
CLIC1,0.03765878444401016,0.01365610590756502,0.9012799066421798,0.9897551047464789
PTBP3,0.01911276138362322,0.013637580331904636,0.90141315649341,0.9897551047464789
TOM1L1,-0.019073675982020713,0.013628889858184966,0.9014756658462183,0.9897551047464789
LARP4B,0.01756888802032441,0.013616367715252356,0.9015657369104277,0.9897551047464789
LRRN2,0.009986320109439124,0.013582006820904227,0.9018128992633834,0.9898494170087161
FAM24B,-0.007602110611686534,0.013565448809612753,0.901932006516235,0.9898494170087161
PTGDS,0.038850889192886456,0.013540829248764328,0.9021091071683724,0.9898494170087161
TRIM43,-0.03562634356068009,0.01352091307381172,0.9022523775445799,0.9898494170087161
CYP2C8,0.0019151846785225718,0.013513147581340725,0.9023082407765239,0.9898494170087161
LPIN1,-0.01014266171584913,0.013499448541803521,0.9024067897888453,0.9898494170087161
KATNB1,0.01838968145397694,0.013474991072552662,0.9025827371396968,0.9898494170087161
HEPACAM2,0.01674809458667188,0.013471467257926662,0.9026080878951792,0.9898494170087161
ZNF608,0.03488372093023256,0.01343573144851201,0.9028651812033952,0.9898494170087161
HBM,0.02263044752784835,0.01343281900531236,0.9028861345673165,0.9898494170087161
RNF175,0.014442055892124292,0.013415791437245509,0.9030086395144642,0.9898494170087161
PSCA,-0.011627906976744186,0.013411578470254884,0.9030389500823528,0.9898494170087161
NTPCR,0.03216728551885871,0.013368045755619302,0.9033521582081966,0.9900143649041675
CCDC146,-0.037971467656830175,0.013353439945598598,0.9034572470487927,0.9900143649041675
SCARF2,0.0399452804377565,0.013255220797442194,0.9041639771113761,0.9900143649041675
RPS10,0.044283760015634166,0.01324516113051634,0.9042363650665414,0.9900143649041675
BLTP2,0.02390072307992965,0.013237933438025894,0.9042883750124907,0.9900143649041675
RELA,0.0642564002345124,0.01323759120617009,0.9042908376978637,0.9900143649041675
NOTO,0.033691616181356264,0.013226016577343187,0.9043741287496333,0.9900143649041675
SLC10A5,-0.0007817080320500293,0.013210080420855303,0.9044888070530415,0.9900143649041675
BBS9,0.05739691225327341,0.013182466439132593,0.9046875248776562,0.9900429989037686
KLHL34,-0.0468047684189955,0.013175916280565187,0.9047346624847312,0.9900429989037686
ZNF597,0.008520617549345319,0.013109057567078183,0.9052158238221806,0.9900809113983103
ZNF708,-0.004143052569865155,0.013098756419274186,0.905289961016453,0.9900809113983103
GLP2R,-0.0035567715458276333,0.013093319837101599,0.9053290883372566,0.9900809113983103
ATP6V1E2,0.01969904240766074,0.01308279224698431,0.9054048565073951,0.9900809113983103
SEC63,0.04240766073871409,0.013053870384936259,0.9056130145313597,0.9900809113983103
CAB39,0.05868673050615595,0.01301276402938625,0.9059088784172956,0.9900809113983103
SYS1,0.0012898182528825483,0.013002732871355763,0.9059810798425605,0.9900809113983103
AGBL2,0.008989642368575338,0.012984014936804398,0.906115808256581,0.9900809113983103
MVP,0.0022278678913425836,0.012983781462104698,0.906117488783326,0.9900809113983103
STIL,-0.017490717217119405,0.012973944116568974,0.9061882973543045,0.9900809113983103
GABARAPL1,0.0093609536837991,0.012965943004424737,0.9062458893771307,0.9900809113983103
RUFY2,0.03625170998632011,0.01296212193002366,0.9062733936498766,0.9900809113983103
TNFSF11,-0.03627125268712136,0.012955134581533153,0.9063236891974147,0.9900809113983103
TGM5,0.05872581590775845,0.012915793576360888,0.9066068760836071,0.9902302899166793
SIPA1,0.021731483290990814,0.012885081413499925,0.9068279584012582,0.9903704707915614
HSPA12A,-0.001543873363298808,0.012810522678695545,0.9073647008849546,0.990564720590358
GNRH1,0.04746922024623802,0.01279842295948142,0.9074518097378889,0.9905945172413934
CDK11A,0.009458667187805355,0.012756172666789576,0.9077559885445543,0.9907659121116904
EVL,0.05075239398084815,0.012745959019153841,0.9078295231698389,0.9907659121116904
DIPK1A,-0.03246042603087747,0.012739821098681133,0.9078737143842739,0.9907659121116904
STK39,0.038030095759233926,0.012735066635722313,0.9079079453056588,0.9907659121116904
CHRM1,-0.0028141489153801053,0.012696531549565375,0.9081853942935563,0.9908552245802827
GRIA1,-0.05427008012507329,0.012679264795918594,0.9083097168619991,0.9908552245802827
NR2E1,0.033632988078952514,0.012670473958260379,0.9083730127292184,0.9908552245802827
MEF2A,0.033203048661324994,0.012646034838652856,0.9085489824946809,0.9908552245802827
FTO,-0.00986906390463162,0.012645605284690501,0.9085520754650781,0.9908552245802827
MIF,0.0029704905217901117,0.012609925993521643,0.9088089862152688,0.9908552245802827
MAN1B1,0.02990033222591362,0.012608606998125308,0.9088184838957268,0.9908552245802827
UBE2K,0.022747703732655854,0.012607799686321428,0.908824297106213,0.9908552245802827
TMEM135,0.004123509869063905,0.012593072845788785,0.9089303415147524,0.9908552245802827
ZSCAN2,-0.028727770177838577,0.012582439669694313,0.9090069094286719,0.9908552245802827
WNT9A,0.0037717412546413916,0.012552106513209772,0.9092253385191228,0.9908577462931347
CSMD3,0.04789915966386555,0.012530106496948268,0.9093837648747494,0.9908577462931347
CCDC73,0.04905217901113934,0.012509397114940247,0.90953290035737,0.9908577462931347
CKAP2L,0.010494430330271644,0.012495310959609374,0.9096343414635387,0.9908577462931347
HGF,-0.009321868282196598,0.012491110806982165,0.9096645890409039,0.9908577462931347
MTNR1B,-0.020031268321282002,0.012442468559792409,0.9100148976028399,0.9908577462931347
ATP6V1B1,-0.013797146765683018,0.01243940468752989,0.9100369633739125,0.9908577462931347
GSTCD,0.01493062341215556,0.012426350948689728,0.9101309761547168,0.9908577462931347
MTMR2,0.04823138557748681,0.012420380189679914,0.9101739778603022,0.9908577462931347
COG7,0.02073480555012703,0.012351082706908486,0.9106730806711405,0.9908577462931347
TNC,-0.012526871213601718,0.012349905231369895,0.9106815615291255,0.9908577462931347
SPATA6L,0.021242915770959544,0.012335738823002979,0.9107835969561296,0.9908577462931347
INSYN1,0.043756107094000386,0.012333926172042807,0.9107966529183185,0.9908577462931347
CEP19,0.024154778190345907,0.012323427403436287,0.9108722727545935,0.9908577462931347
IL17REL,0.027457494625757275,0.01232206967063232,0.9108820522005453,0.9908577462931347
ADH7,0.001465702560093805,0.01231903228325074,0.9109039298710297,0.9908577462931347
RPE,-0.02425249169435216,0.012313590195490534,0.910943128264771,0.9908577462931347
TARS3,-0.014871995309751807,0.012279873748728656,0.9111859865955322,0.9908577462931347
NLGN4X,0.023939808481532147,0.012274471134152672,0.9112249021881962,0.9908577462931347
C5orf15,-0.016650381082665627,0.01227236666005339,0.9112400609897979,0.9908577462931347
FLNA,0.02620676177447723,0.012250323005555279,0.9113988462152532,0.9908577462931347
GAPVD1,-0.01653312487785812,0.012238891153793403,0.9114811936917567,0.9908577462931347
NRN1L,0.01012311901504788,0.012225844944117627,0.9115751710720942,0.9908577462931347
SYCN,-0.002384209497752589,0.012208137704964083,0.9117027257665707,0.9908577462931347
AGRP,0.024623803009575927,0.012202436605212466,0.9117437943064578,0.9908577462931347
COPA,-0.00828610513973031,0.012194101192050454,0.9118038398481454,0.9908577462931347
MAP4K3,0.04000390854016025,0.012170081691490309,0.9119768710984844,0.9908577462931347
CD300LG,0.013152237639241744,0.012162155871925946,0.9120339678758359,0.9908577462931347
ERP44,0.03314442055892124,0.01212454997134934,0.9123048829325312,0.9908577462931347
DENND1A,0.057006058237248386,0.012115544287194609,0.9123697618821396,0.9908577462931347
NUAK1,0.05147547391049443,0.012111108015759198,0.9124017219781029,0.9908577462931347
KCNH1,-0.010611686535079146,0.012098078571844762,0.912495590410426,0.9908577462931347
CIDEB,-0.0400234512409615,0.012067105993034863,0.9127187319426224,0.9908577462931347
TRMO,0.03980848153214774,0.0119856900091957,0.9133053244939756,0.9909060320718107
CENPP,-0.02194645299980457,0.011966566992255023,0.9134431103101919,0.9909060320718107
UPRT,0.02425249169435216,0.01193881533093244,0.9136430720724182,0.9909060320718107
RMC1,0.023861637678327146,0.011927614255228897,0.9137237818008075,0.9909060320718107
BTBD8,0.048974008207934336,0.011902799377906743,0.9139025893456174,0.9909060320718107
ABHD16A,-0.036212624584717606,0.011898914838973724,0.913930580396182,0.9909060320718107
SNX1,0.01965995700605824,0.011894848154101459,0.913959884058747,0.9909060320718107
MANBA,0.06361149110807114,0.011838144934481017,0.9143684872937823,0.9912841397009904
EPOR,0.03525503224545632,0.011806736958503322,0.9145948226463171,0.9912847094138135
FBXO8,0.01600547195622435,0.011804424207191829,0.9146114892991545,0.9912847094138135
AGAP2,-0.02053937854211452,0.011758770791503193,0.9149404944352288,0.9912847094138135
GPX2,0.013758061364080514,0.011755502540828855,0.9149640479049357,0.9912847094138135
HAT1,0.02532734023842095,0.011747068794239429,0.9150248281575125,0.9912847094138135
MRGPRD,0.04103967168262654,0.01174345976623909,0.91505083781861,0.9912847094138135
SSBP4,0.024760601915184678,0.011738401550951096,0.9150872916803563,0.9912847094138135
ADAMTS7,0.01229235880398671,0.011681653093287465,0.9154962820095146,0.9913687906445465
CCDC90B,0.010533515731874145,0.011677796201446631,0.9155240797124385,0.9913687906445465
APOBEC3D,0.049970685948798124,0.01166135337493727,0.9156425889195374,0.9914322925855809
CDK6,0.033027164354113736,0.011614664108663002,0.9159791048331821,0.991643368612503
KLHL3,0.018956419777213213,0.011569426401071838,0.9163051726454766,0.991643368612503
CGRRF1,0.05878444401016221,0.01154381885836111,0.9164897547838565,0.991643368612503
LONRF2,0.045886261481336725,0.011534637757388552,0.9165559343017169,0.991643368612503
OGFRL1,0.048544068790306816,0.011521924103887823,0.9166475782197601,0.991643368612503
