gene,n,median_LFC,mean_LFC,q1_LFC,q3_LFC,pct_depleted,rank_most_dependent,percentile_most_dependent
POLR3A,85,-1.30520949531058,-1.3289821972982123,-1.48865031039968,-1.09645562669818,94.11764705882352,222,98.66553952056036
UBE2I,85,-1.30222007898443,-1.3030004435817988,-1.46454993109835,-1.12103056348759,91.76470588235294,223,98.65950123784796
DYNC1H1,85,-1.29925454139136,-1.3251875459616915,-1.47768443034903,-1.17283321497371,94.11764705882352,224,98.65346295513557
SF3B2,85,-1.29666219592326,-1.289146280803975,-1.49591061525677,-1.06072397805764,90.58823529411765,225,98.64742467242317
CCT5,85,-1.29490235220962,-1.3324543755823084,-1.50696251231349,-1.11744491003143,92.94117647058823,226,98.64138638971076
ISCU,85,-1.2874552866047,-1.3222463712045562,-1.61404422039512,-0.952422670528572,88.23529411764706,227,98.63534810699836
CPSF4,85,-1.28676620734632,-1.3351567587768738,-1.51950643625967,-1.12293786182364,94.11764705882352,228,98.62930982428597
CDC5L,85,-1.28598722470858,-1.2398831159125687,-1.5145203902367,-1.0130660104396,88.23529411764706,229,98.62327154157357
RPS13,85,-1.28556329008879,-1.265523877927391,-1.46092933276601,-1.02225661543116,90.58823529411765,230,98.61723325886118
POLR1F,85,-1.2849538343871,-1.2603773217840268,-1.4433693689243,-0.991796409952277,87.05882352941177,231,98.61119497614878
AQR,85,-1.28493532469077,-1.2732927437455945,-1.46519824033388,-1.01883743395318,90.58823529411765,232,98.60515669343638
SF3B3,85,-1.28299884527902,-1.2774610768255235,-1.49887437876241,-1.07198816462459,91.76470588235294,233,98.59911841072399
SUPT6H,85,-1.28144559225495,-1.2312054035527689,-1.42062439739603,-1.10199586158759,90.58823529411765,234,98.5930801280116
ATP6V1B2,85,-1.27962838816555,-1.3081168889506474,-1.637402620204,-1.00161601177879,87.05882352941177,235,98.5870418452992
RPL31,85,-1.27712145017935,-1.2846035618176077,-1.53621962169999,-1.03199156685867,87.05882352941177,236,98.5810035625868
MTREX,85,-1.27653100298501,-1.2778745343770506,-1.46510474064446,-1.04420744614088,94.11764705882352,237,98.5749652798744
INTS3,85,-1.27633502247522,-1.3070459976280744,-1.49782704003464,-1.13930465984132,91.76470588235294,238,98.56892699716201
PSMC6,85,-1.27185577693931,-1.290130320356755,-1.55140019606524,-1.00338022981973,94.11764705882352,239,98.56288871444961
PSMB5,85,-1.26900657599569,-1.2227504862691363,-1.59804453218207,-0.921623052954149,83.52941176470588,240,98.5568504317372
RPL23,85,-1.26890950250897,-1.2720758843928945,-1.47946190417305,-1.06456326607014,89.41176470588236,241,98.55081214902481
TOP2A,85,-1.26832130383055,-1.3406845049745542,-1.57549073819593,-1.09315767585906,94.11764705882352,242,98.54477386631243
DDX56,85,-1.26722033456585,-1.2423233068384125,-1.4554327988128,-1.10114544474448,87.05882352941177,243,98.53873558360003
NCBP2,85,-1.26531746744092,-1.3181881242890678,-1.52112106357587,-1.08232917743074,92.94117647058823,244,98.53269730088763
DDX47,85,-1.25967548512935,-1.2481408356154806,-1.40548020477127,-1.08780561347032,85.88235294117646,245,98.52665901817524
PFDN2,85,-1.25878499760509,-1.2865023247352116,-1.39309996721349,-1.06326300286965,91.76470588235294,246,98.52062073546284
POLR1A,85,-1.25856310769691,-1.2930886360798217,-1.51081643973354,-1.0813252831372,92.94117647058823,247,98.51458245275045
XPO1,85,-1.25731742945078,-1.3153639152819325,-1.5275340618858,-1.03217317507308,90.58823529411765,248,98.50854417003804
COPZ1,85,-1.2571621718302,-1.2415989570804864,-1.55580218588098,-0.984276044750024,87.05882352941177,249,98.50250588732564
PAFAH1B1,85,-1.25665571461067,-1.3231939012516254,-1.46736879382949,-1.09914517046462,94.11764705882352,250,98.49646760461324
RPS2,85,-1.25382032916626,-1.292702911595366,-1.39700432668158,-1.08893969242328,90.58823529411765,251,98.49042932190085
RAD51,85,-1.25176428191212,-1.3090490339112983,-1.52410372896564,-1.02133409417851,90.58823529411765,252,98.48439103918845
ETF1,85,-1.25159926935729,-1.2915232757195023,-1.56750542488628,-1.03429171369856,90.58823529411765,253,98.47835275647606
RPL10,85,-1.24905645476125,-1.290760990763241,-1.50569513569974,-1.14698031938295,94.11764705882352,254,98.47231447376366
OGT,85,-1.24539957847843,-1.2766158711965823,-1.43845328670915,-1.05994429181359,90.58823529411765,255,98.46627619105126
RAD21,85,-1.24534993441048,-1.2063451583188494,-1.49551456239901,-0.905642729925373,83.52941176470588,256,98.46023790833887
RABGGTB,85,-1.24372062244437,-1.2558020543931945,-1.54244634047374,-0.994206652676632,88.23529411764706,257,98.45419962562647
EIF3A,85,-1.24219069438571,-1.2135639800037394,-1.44543591035963,-1.00991115886698,89.41176470588236,258,98.44816134291408
SPC25,85,-1.23968412919462,-1.2701339903934197,-1.5336974189615,-1.02501539330576,90.58823529411765,259,98.44212306020168
PSMC2,85,-1.2387691480046,-1.197433954950454,-1.46574495150455,-0.950009054255704,87.05882352941177,260,98.43608477748928
EEF1A1,85,-1.23620208131713,-1.2826110866424807,-1.5177693192683,-1.05439263199201,91.76470588235294,261,98.43004649477689
CCNK,85,-1.23558541485917,-1.2902312943171106,-1.46189359879404,-1.04808964735869,92.94117647058823,262,98.42400821206448
MCM6,85,-1.2336844299524,-1.279613473942762,-1.48411900762093,-1.05571989805674,92.94117647058823,263,98.41796992935208
PSMD2,85,-1.23335252750694,-1.216127621102018,-1.49223965830238,-0.960050741317064,87.05882352941177,264,98.4119316466397
HSPA8,85,-1.23256135543178,-1.1964424722422085,-1.46123228822663,-0.826154913275215,83.52941176470588,265,98.4058933639273
BUB1B,85,-1.23160881252107,-1.29678077627293,-1.49780890903054,-1.04141951239818,88.23529411764706,266,98.39985508121491
RPA3,85,-1.23152358548423,-1.2384800243764629,-1.36518410594439,-1.10015480213889,94.11764705882352,267,98.39381679850251
KIF11,85,-1.23143335044916,-1.225030233238123,-1.40480467818884,-1.06127682990921,90.58823529411765,268,98.38777851579012
MED11,85,-1.23051605676648,-1.2080139229478337,-1.3893956145978,-1.0264219802419,89.41176470588236,269,98.3817402330777
ATR,85,-1.22962425508019,-1.2258821589423743,-1.4106699224521,-1.078543999217,92.94117647058823,270,98.37570195036531
PSMA7,85,-1.22924767614777,-1.2062825766186158,-1.4866221882852,-1.02982198122909,89.41176470588236,271,98.36966366765292
EIF3I,85,-1.22795425391947,-1.2072738930735971,-1.38533798570005,-1.02324840336754,90.58823529411765,272,98.36362538494052
CTDP1,85,-1.22576559126272,-1.277966120513814,-1.47462037937663,-1.033363935517,95.29411764705881,273,98.35758710222812
INTS11,85,-1.22160855492955,-1.238356765705708,-1.43107056356725,-1.03356104633491,92.94117647058823,274,98.35154881951573
POLD3,85,-1.22159014385354,-1.1753024121451516,-1.36293738188708,-1.03610679041775,87.05882352941177,275,98.34551053680333
DNAJC17,85,-1.22132464349784,-1.2608534179497084,-1.4839595889862,-0.962671499622971,91.76470588235294,276,98.33947225409094
VARS1,85,-1.21964646927362,-1.2181966464490133,-1.41868139169453,-0.946029978385515,89.41176470588236,277,98.33343397137854
WDR33,85,-1.21845115100079,-1.2054405053690764,-1.39542145837843,-0.990331234091978,88.23529411764706,278,98.32739568866614
SEC13,85,-1.21763760476007,-1.2420962018359878,-1.38035529280853,-1.00631684151859,89.41176470588236,279,98.32135740595375
GPN2,85,-1.21749881775546,-1.2121558626500963,-1.38752035163935,-0.990595051940987,90.58823529411765,280,98.31531912324135
PDCD7,85,-1.21684832692311,-1.1958930302487147,-1.38836021544056,-0.997556859929381,91.76470588235294,281,98.30928084052896
RPL30,85,-1.21682980731911,-1.1466362868502815,-1.37436770036225,-0.945444359921544,84.70588235294117,282,98.30324255781656
BIRC5,85,-1.21622642107361,-1.2245661220168587,-1.37110134085261,-0.986147758876016,92.94117647058823,283,98.29720427510415
HCFC1,85,-1.21304590466005,-1.2302723047146886,-1.43450681261466,-0.979528381612752,88.23529411764706,284,98.29116599239175
H2AC15,85,-1.21237917224763,-1.1889113721083033,-1.49192124532346,-0.936045779895768,82.35294117647058,285,98.28512770967936
RBX1,85,-1.21110208990886,-1.1582286073766426,-1.38679373740362,-0.903499911026906,87.05882352941177,286,98.27908942696698
MEPCE,85,-1.20895369701355,-1.2202544422714017,-1.50084913428821,-0.98743797905371,92.94117647058823,287,98.27305114425458
RPS9,85,-1.2081038970998,-1.1939733653616775,-1.35229837337402,-0.994073976981702,91.76470588235294,288,98.26701286154218
PRMT5,85,-1.20752185486788,-1.2369832941477752,-1.39246058280261,-1.05495235133156,91.76470588235294,289,98.26097457882979
MFAP1,85,-1.20736662184737,-1.1796015044866077,-1.39837504338737,-0.927961110883021,87.05882352941177,290,98.25493629611738
ESS2,85,-1.2050370265207,-1.1184419926202869,-1.37957396143012,-0.880943266996559,83.52941176470588,291,98.24889801340498
NUP88,85,-1.20390912412452,-1.1997750454602714,-1.50349315523374,-0.954121084054923,84.70588235294117,292,98.24285973069259
SRRT,85,-1.20294135265152,-1.1856250749289716,-1.38177623944942,-0.92919209359673,85.88235294117646,293,98.23682144798019
DYNLRB1,85,-1.20134319568048,-1.2642919276968652,-1.42512236685056,-1.07214251243206,95.29411764705881,294,98.2307831652678
COPE,85,-1.20017891607459,-1.2463654172898304,-1.49204453113258,-0.965898950878394,84.70588235294117,295,98.2247448825554
POLR2H,85,-1.19822346426966,-1.2120600289325802,-1.46879400324906,-1.02366991109357,90.58823529411765,296,98.218706599843
HMGCR,85,-1.19803350197595,-1.1732800164315904,-1.48962305346204,-0.959438937828252,80.0,297,98.2126683171306
EGFR,85,-1.19761700637978,-1.2462202565372384,-1.64824725621352,-0.845109716542007,82.35294117647058,298,98.20663003441821
CPSF3,85,-1.19708576625587,-1.2069388311006783,-1.343171285977,-1.06650711909987,90.58823529411765,299,98.20059175170582
DARS1,85,-1.19707310407156,-1.2751366572840612,-1.49697478291556,-1.03889377882177,94.11764705882352,300,98.19455346899342
INTS2,85,-1.19613365173531,-1.203934652070621,-1.43893334907557,-0.964508776651487,88.23529411764706,301,98.18851518628102
ESPL1,85,-1.1952838071873,-1.1961254083622053,-1.3841443740546,-1.00957040084455,90.58823529411765,302,98.18247690356863
SART1,85,-1.19325640089352,-1.1720430034274056,-1.53823820660959,-0.931616090683404,84.70588235294117,303,98.17643862085623
POLE,85,-1.19005774537389,-1.2381884640856406,-1.52644853209086,-1.00243163722736,87.05882352941177,304,98.17040033814384
SBNO1,85,-1.18806419296479,-1.1298817288602443,-1.36024972467905,-0.918485806168273,87.05882352941177,305,98.16436205543143
DHX9,85,-1.18708659398264,-1.2128821033870385,-1.42139602616993,-1.02204312921823,89.41176470588236,306,98.15832377271903
RPL18,85,-1.18371807199128,-1.2203494139750584,-1.37157110480918,-0.930416627594152,91.76470588235294,307,98.15228549000665
DTL,85,-1.18261758089234,-1.2127878478774479,-1.41050362048268,-0.954091340496864,87.05882352941177,308,98.14624720729425
TUBG1,85,-1.18230781109152,-1.201100039976681,-1.33817781563662,-0.929664149238858,90.58823529411765,309,98.14020892458186
THOC5,85,-1.18080557191691,-1.1510198815031696,-1.33293225229128,-0.940594874332734,83.52941176470588,310,98.13417064186946
WDR70,85,-1.18014281345006,-1.1681823378452483,-1.44022317665985,-0.885713993055908,80.0,311,98.12813235915706
SUPT16H,85,-1.17645180326752,-1.1917753980366566,-1.45947619219655,-0.941743673458824,87.05882352941177,312,98.12209407644465
ORC6,85,-1.17502067399827,-1.177236564562526,-1.41400670836657,-0.977321844533536,83.52941176470588,313,98.11605579373226
RBM22,85,-1.17464015309023,-1.1772996094195014,-1.39954648128704,-0.958362730499738,90.58823529411765,314,98.11001751101986
PSMB1,85,-1.17395393823341,-1.1437034733853129,-1.46844388256436,-0.82758782580653,84.70588235294117,315,98.10397922830747
RPAIN,85,-1.17309628776063,-1.1253209655172705,-1.35146628896962,-0.909102524968937,84.70588235294117,316,98.09794094559507
POLR1B,85,-1.17041434206514,-1.1516589463653584,-1.38372146379342,-0.949274857691613,88.23529411764706,317,98.09190266288267
MED8,85,-1.16711612453105,-1.2577299855678756,-1.48098568787647,-0.959194701219052,89.41176470588236,318,98.08586438017028
ZNF335,85,-1.16665487158569,-1.1402095079403085,-1.34703742544883,-0.947406832655699,83.52941176470588,319,98.07982609745788
RPS5,85,-1.16631424388653,-1.1583815089620761,-1.33673490285369,-0.998471333064415,90.58823529411765,320,98.07378781474549
ACTL6A,85,-1.1660499036545,-1.1840211272926866,-1.37845847130408,-0.978349496742962,94.11764705882352,321,98.06774953203309
SKP1,85,-1.16441372419833,-1.1215650263214487,-1.37616528187649,-0.786204280287583,85.88235294117646,322,98.0617112493207
RPL27,85,-1.16355318685437,-1.16722120713782,-1.33478736743987,-1.01813979584079,91.76470588235294,323,98.0556729666083
POLR3K,85,-1.16230713962873,-1.1997225850349527,-1.40627431151473,-0.973935080793165,91.76470588235294,324,98.0496346838959
RPS14,85,-1.16221951012006,-1.1317565562521739,-1.3949804108549,-0.806117319399641,81.17647058823529,325,98.0435964011835
RPL7,85,-1.16132524186271,-1.1544343848416299,-1.29371062403033,-0.942559022314544,84.70588235294117,326,98.0375581184711
MYC,85,-1.16115505734716,-1.0976700262230379,-1.31566362957762,-0.86119239807892,80.0,327,98.0315198357587
DDX41,85,-1.16085346883044,-1.2195174689330226,-1.46788493391384,-0.994011312896451,89.41176470588236,328,98.02548155304632
CHMP2A,85,-1.15494078321298,-1.1182306963201065,-1.46901042542365,-0.860682330834413,82.35294117647058,329,98.01944327033392
THOC1,85,-1.15469152125847,-1.1588873251375518,-1.36556957595282,-0.896108323246306,90.58823529411765,330,98.01340498762153
GEMIN5,85,-1.15417775189557,-1.1058213938055992,-1.31051831063792,-0.921853640978369,85.88235294117646,331,98.00736670490913
SRCAP,85,-1.15151161548891,-1.1009719772758286,-1.29993809507053,-0.87875425135103,85.88235294117646,332,98.00132842219674
CHMP6,85,-1.15127451111672,-1.1130694839340485,-1.4189205924833,-0.855092593325979,82.35294117647058,333,97.99529013948433
RIOK2,85,-1.15113388068309,-1.1810028216293762,-1.35250163393088,-0.963511728302951,88.23529411764706,334,97.98925185677193
PAM16,85,-1.15001092345119,-1.1939824500774692,-1.35568587166823,-0.988860177659699,90.58823529411765,335,97.98321357405953
PISD,85,-1.1496504513108,-1.156058672944031,-1.31515698511598,-0.962530921249956,91.76470588235294,336,97.97717529134714
PSMB6,85,-1.14729306519106,-1.2128280181330704,-1.41014589215929,-0.994035520879337,95.29411764705881,337,97.97113700863474
GRPEL1,85,-1.1461084219932,-1.1879852976575849,-1.41620690261523,-0.951041692539234,92.94117647058823,338,97.96509872592235
TRNT1,85,-1.14596658702327,-1.1907134627963696,-1.46835342922774,-0.935680043764656,92.94117647058823,339,97.95906044320995
SCD,85,-1.14508387692216,-1.0956934541454881,-1.40040217954989,-0.814156090500454,83.52941176470588,340,97.95302216049755
PPWD1,85,-1.14476104764499,-1.169033756830199,-1.3731838163217,-0.89890931107823,88.23529411764706,341,97.94698387778516
TICRR,85,-1.14272006381794,-1.1935433126905703,-1.39278031372444,-0.982208253337305,88.23529411764706,342,97.94094559507276
CDK9,85,-1.14261353297174,-1.176961230795257,-1.34295193871147,-0.966872821558889,89.41176470588236,343,97.93490731236037
RPL12,85,-1.1420173630447,-1.1913749992424703,-1.38768272959533,-0.908312051947032,89.41176470588236,344,97.92886902964797
RPL14,85,-1.13799931089831,-1.1069913259328499,-1.26229480984053,-0.973454808468596,88.23529411764706,345,97.92283074693557
DDX54,85,-1.13711051248539,-1.1384751551066432,-1.29778792234681,-0.968394161635657,88.23529411764706,346,97.91679246422318
RPL7A,85,-1.13515503593974,-1.163092865775635,-1.34199242610905,-0.964436835663654,89.41176470588236,347,97.91075418151078
RPL6,85,-1.13350637462457,-1.0671570370398367,-1.28076383218125,-0.874802616676966,78.82352941176471,348,97.90471589879837
RPL34,85,-1.13263763618261,-1.1165196611748354,-1.24456037809767,-1.00899907974074,88.23529411764706,349,97.89867761608598
POLR2D,85,-1.13155471280565,-1.105053955270461,-1.38706176197221,-0.88530637301065,83.52941176470588,350,97.8926393333736
MARS1,85,-1.13147794026672,-1.1661752697492518,-1.26974501596045,-1.01973859024522,94.11764705882352,351,97.8866010506612
FTSJ3,85,-1.13012767529943,-1.1418866857368073,-1.40731362726062,-0.886900902969892,84.70588235294117,352,97.8805627679488
NXF1,85,-1.12796282258304,-1.073956986763643,-1.37172396223495,-0.819023396946846,82.35294117647058,353,97.8745244852364
TOP3A,85,-1.12649499091008,-1.1276316750484026,-1.27086568645787,-0.973579362157895,88.23529411764706,354,97.868486202524
WDR36,85,-1.12537833034031,-1.1323928765572475,-1.306083244666,-0.970436516514459,89.41176470588236,355,97.8624479198116
WDR43,85,-1.1225933741759,-1.1405155408291934,-1.3506201871205,-0.898138283678361,85.88235294117646,356,97.8564096370992
BRF2,85,-1.12108677754354,-1.134931469095122,-1.40578716742569,-0.919519360070256,87.05882352941177,357,97.85037135438681
TTC1,85,-1.11997015815866,-1.1384449619171602,-1.33060309678219,-0.938976265386358,88.23529411764706,358,97.84433307167441
CTCF,85,-1.119847622923,-1.1178986179788042,-1.29448471924027,-0.891384839393031,85.88235294117646,359,97.83829478896202
SNAPC1,85,-1.11635377756909,-1.1260289551175522,-1.27724380916484,-0.933086165975087,84.70588235294117,360,97.83225650624962
ABCF1,85,-1.11497483217781,-1.1113532568178455,-1.31908456032592,-0.885695311191061,91.76470588235294,361,97.82621822353723
DDX39B,85,-1.1140492349576,-1.1076535820847264,-1.33613985808751,-0.846302932133641,87.05882352941177,362,97.82017994082483
ZMAT5,85,-1.11067041312229,-1.1195094974112558,-1.33874504775719,-0.904691489758035,88.23529411764706,363,97.81414165811243
TANGO6,85,-1.11022977920347,-1.1281926162516736,-1.28857990002917,-0.915482553737318,87.05882352941177,364,97.80810337540004
EIF4G1,85,-1.10959052852592,-1.187990310860183,-1.3513068380417,-0.99338339278306,88.23529411764706,365,97.80206509268764
PMF1,85,-1.10737444806065,-1.1270474739625087,-1.27808490251261,-0.913505363480151,90.58823529411765,366,97.79602680997525
DAD1,85,-1.10495935040636,-1.172569875624794,-1.39709458452478,-0.898511743444536,91.76470588235294,367,97.78998852726285
TSG101,85,-1.10452367012558,-1.1113192441783066,-1.3981535179667,-0.83807686248455,87.05882352941177,368,97.78395024455045
NAA50,85,-1.10317975510646,-1.0789836050293817,-1.28598429427211,-0.910261123498952,83.52941176470588,369,97.77791196183804
